                                                                     
                                                                     
                                                                     
                                             
23_de_Septiembre_de_1988 [??:23/9/1988:??.??:??] W 1

³ ³ Fz 1
default default NCMS000 0.607342
³ ³ Fz 1
128.6.4.27 128.6.4.27 Z 1
³ ³ Fz 1
UG ug NP00O00 1
³ ³ Fz 1
pe0 pe0 Z 1
³ ³ Fz 1

ÀÄÄÄÄÄÄÄÄÄÄÄÄÄÄÁÄÄÄÄÄÄÄÄÄÄÄÄÄÄÁÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÁÄÄÄÄÄÄÄÄÄÄÄÄÄÄÙ àääääääääääääääáääääääääääääääáäääääääääääääääáääääääääääääääù NP00O00 1

donde donde PR000000 0.967437
hay haber VMIP3S0 1
una uno DI0FS0 0.951575
entrada entrada NCFS000 0.954545
para para SPS00 0.999103
la_red la_red NP00O00 1
local local NCMS000 0.5
128.6.4 128.6.4 Z 1
, , Fc 1
y y CC 0.999962
una uno DI0FS0 0.951575
entrada entrada NCFS000 0.954545
por por SPS00 1
defecto defecto NCMS000 1
de de SPS00 1
el el DA0MS0 1

gateway gateway VMIP3S0 0.917803
128.6.4.27 128.6.4.27 Z 1
. . Fp 1

Supongamos suponer VMM01P0 0.96875
que que CS 0.437483
hay haber VMIP3S0 1
también también RG 1
un uno DI0MS0 0.987295
gateway gateway VMIP3S0 0.917803
128.6.4.30 128.6.4.30 Z 1
, , Fc 1
que que PR0CN000 0.562517
es ser VSIP3S0 1
el el DA0MS0 1

mejor mejor AQ0CS0 0.873665
camino camino NCMS000 0.995495
para para SPS00 0.999103
acceder acceder VMN0000 1
a a SPS00 0.996023
la_red la_red NP00G00 1
128.6.7 128.6.7 Z 1
. . Fp 1

¿ ¿ Fia 1
Cómo cómo PT000000 0.993927
podemos poder VMIP1P0 0.982301
llegar llegar VMN0000 1
a a SPS00 0.996023
usar usar VMN0000 1
este este DD0MS0 0.960092

camino camino NCMS000 0.995495
? ? Fit 1

Supongamos suponer VMM01P0 0.96875
que que CS 0.437483
tenemos tener VMIP1P0 1
unos uno DI0MP0 0.883987
datagramas datagrama NCMP000 1
para para SPS00 0.999103
enviar enviar VMN0000 1
a a SPS00 0.996023
128.6.7.23 128.6.7.23 Z 1
. . Fp 1

El el DA0MS0 1

primer 1 AO0MS0 1
datagrama datagrama NCMS000 1
llegará llegar VMIF3S0 1
a a SPS00 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803
por por SPS00 1
defecto defecto NCMS000 1
, , Fc 1
puesto puesto NCMS000 0.450495
que que PR0CN000 0.562517
es ser VSIP3S0 1
el_único el_único NP00V00 1
que que PR0CN000 0.562517

aparece aparecer VMIP3S0 0.991803
en en SPS00 1
la_tabla la_tabla NP00G00 1
de de SPS00 0.999984
enrutamiento enrutamiento NCMS000 1
, , Fc 1
y y CC 0.999962
el el DA0MS0 1
gateway gateway NCMS000 0.00685435
se se P00CN000 0.465639
dará_cuenta dar_cuenta VMIF3S0 1
de de SPS00 0.999984
que que CS 0.437483
el_mejor el_mejor NP00O00 1

camino camino NCMS000 0.995495
debe deber VMIP3S0 0.992095
pasar pasar VMN0000 1
por por SPS00 1
128.6.4.30 128.6.4.30 Z 1
( ( Fpa 1
Hay haber VMIP3S0 1
distintos distinto AQ0MP0 1
métodos método NCMP000 1
para_que para_que NP00V00 1
un uno DI0MS0 0.987295
gateway gateway VMIP3S0 0.917803

determine determinar VMM03S0 0.0621182
que que CS 0.437483
debe deber VMIP3S0 0.992095
usar usar VMN0000 1
se se PP3CN000 1
otro otro PI0MS000 0.387006
para para SPS00 0.999103
un uno DI0MS0 0.987295
mejor mejor AQ0CS0 0.873665
enrutamiento enrutamiento NCMS000 1
) ) Fpt 1
. . Fp 1

Por por SPS00 1
tanto tanto RG 0.862252
, , Fc 1

128.6.4.27 128.6.4.27 Z 1
contestará contestar VMIF3S0 1
con con SPS00 1
un uno DI0MS0 0.987295
mensaje mensaje NCMS000 1
de de SPS00 0.999984
redireccionamiento redireccionamiento NCMS000 1
especificando especificar VMG0000 1
que que CS 0.437483
los el DA0MP0 0.976481

datagramas datagrama NCMP000 1
para para SPS00 0.999103
128.6.7.23 128.6.7.23 Z 1
deben deber VMIP3P0 1
enviar enviar VMN0000 1
se se PP3CN000 1
a_través_de a_través_de SPS00 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803
128.6.4.30 128.6.4.30 Z 1
. . Fp 1

El el DA0MS0 1

software software NCMN000 1
TCP tcp NP00O00 1
/ / Fh 1
IP ip NP00O00 1
añadirá añadir VMIF3S0 1
una uno DI0FS0 0.951575
entrada entrada NCFS000 0.954545
a a SPS00 0.996023
la_tabla la_tabla NP00O00 1
de de SPS00 0.999984
enrutamiento enrutamiento NCMS000 1

128.6.7.23 128.6.7.23 Z 1
128.6.4.30 128.6.4.30 Z 1
UDHG udhg NCMS000 0.714134
pe0 pe0 Z 1

De de SPS00 0.999984
esta este DD0FS0 0.986779
manera manera NCFS000 1
, , Fc 1
los el DA0MP0 0.976481
restantes restante AQ0CP0 0.916667
datagramas datagrama NCMP000 1
a a SPS00 1
el el DA0MS0 1
128.6.7.23 128.6.7.23 Z 1
se se P00CN000 0.465639
enviarán enviar VMIF3P0 1
directamente directamente RG 1

a a SPS00 1
el el DA0MS0 1
gateway gateway NCMS000 0.00685435
apropiado apropiar VMP00SM 1
. . Fp 1

Esta este DD0FS0 0.986779
estrategia estrategia NCFS000 1
sería ser VSIC1S0 0.5
perfecta perfecto AQ0FS0 1
si si CS 0.99954
no no RN 0.998134
fuera ser VSSI1S0 0.345494
por por SPS00 1
los el DA0MP0 0.976481
siguientes siguiente AQ0CP0 1
tres 3 Z 1
problemas problema NCMP000 1
: : Fd 1

* * Fz 1
Necesita necesitar VMIP3S0 0.98913
que que CS 0.437483
cada cada DI0CS0 1
ordenador ordenador NCMS000 0.98913
contenga contener VMSP3S0 0.618942
la el DA0FS0 0.972269
dirección dirección NCFS000 1
de de SPS00 0.999984
un uno DI0MS0 0.987295
gateway gateway NCMS000 0.00685435
por por SPS00 1
defecto defecto NCMS000 1
en en SPS00 1

los el DA0MP0 0.976481
ficheros fichero NCMP000 1
de de SPS00 0.999984
configuración configuración NCFS000 1
. . Fp 1

* * Fz 1
En_caso_de en_caso_de SPS00 1
que que CS 0.437483
un uno DI0MS0 0.987295
gateway gateway NCMS000 0.00685435
falle fallir VMIP3S0 0.579115
, , Fc 1
las_entradas las_entradas NP00SP0 1
de de SPS00 0.999984
las_tablas las_tablas NP00G00 1
de de SPS00 0.999984
enrutamiento enrutamiento NCMS000 1

que que CS 0.437483
usan usar VMIP3P0 1
dicho decir VMP00SM 0.991071
gateway gateway VMIP3S0 0.917803
no no RN 0.998134
se se P00CN000 0.465639
eliminan eliminar VMIP3P0 1
. . Fp 1

* * Fz 1
Si si CS 0.99954
la_red la_red NP00O00 1
usa usar VMIP3S0 0.994868
subredes subred NCFP000 1
y y CC 0.999962
la el DA0FS0 0.972269
implementación implementación NCFS000 1
TCP tcp NP00O00 1
/ / Fh 1
IP ip NP00O00 1
usada usar VMP00SF 1
no no RN 0.998134
las lo PP3FPA00 0.0289466
maneja manejar VMIP3S0 0.916667
, , Fc 1
esta este DD0FS0 0.986779

estrategia estrategia NCFS000 1
no no RN 0.998134
podrá poder VMIF3S0 1
emplear emplear VMN0000 1
se se PP3CN000 1
. . Fp 1

El el DA0MS0 1
alcance alcance NCMS000 0.72619
de de SPS00 1
el_problema el_problema NP00V00 1
depende depender VMIP3S0 0.980769
de de SPS00 1
el el DA0MS0 1
tipo tipo NCMS000 1
de de SPS00 0.999984
red red NCFS000 1
de de SPS00 0.999984
la el DA0FS0 0.972269
que que PR0CN000 0.562517
disponemos disponer VMIP1P0 1
. . Fp 1

Para para SPS00 0.999103
redes red NCFP000 0.96875

pequeñas pequeño AQ0FP0 0.98913
, , Fc 1
apenas apenas RG 0.99569
supondrá suponer VMIF3S0 1
un uno DI0MS0 0.987295
problema problema NCMS000 1
cambiar cambiar VMN0000 1
los el DA0MP0 0.976481
ficheros fichero NCMP000 1
de de SPS00 0.999984
configuración configuración NCFS000 1
de de SPS00 0.999984

algunas alguno DI0FP0 0.764901
máquinas máquina NCFP000 1
. . Fp 1

Sin sin SPS00 1
embargo embargo NCMS000 0.973496
, , Fc 1
para para SPS00 0.999103
algunas alguno DI0FP0 0.764901
organizaciones organización NCFP000 1
este este DD0MS0 0.960092
trabajo trabajo NCMS000 0.949029
es ser VSIP3S0 1

difícil difícil AQ0CS0 1
de de SPS00 0.999984
llevar_a_cabo llevar_a_cabo VMN0000 1
. . Fp 1

Si si CS 0.99954
, , Fc 1
por_ejemplo por_ejemplo RG 1
, , Fc 1
la el DA0FS0 0.972269
topología topología NCFS000 1
de de SPS00 0.999984
la_red la_red NP00O00 1
cambia cambiar VMIP3S0 0.97619
y y CC 0.999962
un uno DI0MS0 0.987295

gateway gateway VMIP3S0 0.917803
es ser VSIP3S0 1
eliminado eliminar VMP00SM 1
, , Fc 1
cualquier cualquiera DI0CS0 1
sistema sistema NCMS000 1
que que PR0CN000 0.562517
tenga tener VMSP1S0 0.458647
dicho decir VMP00SM 0.991071
gateway gateway VMIP3S0 0.917803
por por SPS00 1
defecto defecto NCMS000 1

deberá deber VMIF3S0 1
ser ser VSN0000 0.940705
ajustado ajustar VMP00SM 1
. . Fp 1

Este este DD0MS0 0.960092
problema problema NCMS000 1
será ser VSIF3S0 1
especialmente especialmente RG 1
grave grave AQ0CS0 0.959459
si si CS 0.99954
el_personal el_personal NP00V00 1

encargado encargar VMP00SM 0.5
de de SPS00 1
el el DA0MS0 1
mantenimiento mantenimiento NCMS000 1
de de SPS00 0.999984
la_red la_red NP00O00 1
es ser VSIP3S0 1
distinto distinto AQ0MS0 1
de de SPS00 1
el el DA0MS0 1
encargado encargado NCMS000 0.5
de de SPS00 0.999984
mantener mantener VMN0000 1
a a SPS00 0.996023

los el DA0MP0 0.976481
sistemas sistema NCMP000 1
individualmewnte individualmewnte AQ0CS0 0.267583
. . Fp 1

La el DA0FS0 0.972269
solución solución NCFS000 1
más más RG 1
simple simple AQ0CS0 0.994505
consiste consistir VMIP3S0 0.990196
en en SPS00 1
asegurar asegurar VMN0000 1
nos nos PP1CP000 1
de de SPS00 0.999984

que que CS 0.437483
la el DA0FS0 0.972269
dirección dirección NCFS000 1
por por SPS00 1
defecto defecto NCMS000 1
nunca nunca RG 1
cambiará cambiar VMIF3S0 1
. . Fp 1

Por_ejemplo por_ejemplo RG 1
, , Fc 1
podríamos poder VMIC1P0 1
adoptar adoptar VMN0000 1
el el DA0MS0 1

convenio convenio NCMS000 1
de de SPS00 0.999984
que que CS 0.437483
la el DA0FS0 0.972269
dirección dirección NCFS000 1
1 1 Z 1
de de SPS00 0.999984
cada cada DI0CS0 1
subred subred NCFS000 1
se se P00CN000 0.465639
corresponde corresponder VMIP3S0 0.98913
con con SPS00 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803
por por SPS00 1

defecto defecto NCMS000 1
de de SPS00 0.999984
cada cada DI0CS0 1
subred subred NCFS000 1
; ; Fx 1
así así RG 0.998812
, , Fc 1
en en SPS00 1
la el DA0FS0 0.972269
subred subred NCFS000 1
128.6.7 128.6.7 Z 1
, , Fc 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803
por por SPS00 1
defecto defecto NCMS000 1
sería ser VSIC1S0 0.5

siempre siempre RG 1
el el DA0MS0 1
128.6.7.1 128.6.7.1 Z 1
. . Fp 1

Si si CS 0.99954
dicho decir VMP00SM 0.991071
gateway gateway VMIP3S0 0.917803
es ser VSIP3S0 1
eliminado eliminar VMP00SM 1
, , Fc 1
habrá haber VMIF3S0 0.743902
que que CS 0.437483
asignar asignar VMN0000 1
le le PP3CSD00 1
dicha dicha NCFS000 0.66129

dirección_a dirección_a SPS00 1
algún alguno DI0MS0 1
otro otro PI0MS000 0.387006
gateway gateway VMIP3S0 0.917803
( ( Fpa 1
siempre siempre RG 1
tendrá tener VMIF3S0 1
que que CS 0.437483
haber haber VMN0000 0.242321
, , Fc 1
a a SPS00 1
el el DA0MS0 1
menos menos RG 1
, , Fc 1
un uno DI0MS0 0.987295
gateway gateway NCMS000 0.00685435
, , Fc 1

puesto poner VMP00SM 0.549505
que que CS 0.437483
si si CS 0.99954
no no RN 0.998134
es ser VSIP3S0 1
así así RG 0.998812
estaremos estar VAIF1P0 1
completamente completamente RG 1
incomunicados incomunicar VMP00PM 0.691767
) ) Fpt 1
. . Fp 1

Hasta hasta SPS00 0.957698
ahora ahora RG 1
hemos haber VAIP1P0 0.849765
visto ver VMP00SM 0.996454
cómo cómo PT000000 0.993927
añadir añadir VMN0000 1
rutas ruta NCFP000 1
, , Fc 1
pero pero CC 0.999764
no no RN 0.998134
cómo cómo PT000000 0.993927
deshacer deshacer VMN0000 1
nos nos PP1CP000 1
de de SPS00 0.999984
ellas ellos PP3FP000 1
. . Fp 1

¿ ¿ Fia 1
Qué qué PT0CN000 0.687592
ocurre ocurrir VMIP3S0 0.992958
si si CS 0.99954
un uno DI0MS0 0.987295
gateway gateway NCMS000 0.00685435
no no RN 0.998134
funciona funcionar VMIP3S0 0.916667
correctamente correctamente RG 1
? ? Fit 1
. . Fp 1

Nuestro nuestro DP1MSP 0.94402
deseo deseo NCMS000 0.5
sería ser VSIC1S0 0.5
que que CS 0.437483
se se P00CN000 0.465639

recondujera reconducir VMSI3S0 0.65
a a SPS00 0.996023
un uno DI0MS0 0.987295
gateway gateway NCMS000 0.00685435
operativo operativo AQ0MS0 0.357597
, , Fc 1
pero pero CC 0.999764
desgraciadamente desgraciadamente RG 1
, , Fc 1
un uno DI0MS0 0.987295
gateway gateway NCMS000 0.00685435
en en SPS00 1
mal mal NCMS000 0.497537

funcionamiento funcionamiento NCMS000 1
no no RN 0.998134
tendrá tener VMIF3S0 1
en en SPS00 1
general general AQ0CS0 0.927632
esta este DD0FS0 0.986779
capacidad capacidad NCFS000 1
de de SPS00 0.999984
redireccionamiento redireccionamiento NCMS000 1
. . Fp 1

La el DA0FS0 0.972269

solución solución NCFS000 1
más más RG 1
obvia obvio AQ0FS0 0.841186
es ser VSIP3S0 1
usar usar VMN0000 1
gateways gateways AQ0CP0 1
fiables fiable AQ0CP0 1
. . Fp 1

El el DA0MS0 1
redireccionamiento redireccionamiento NCMS000 1
puede poder VMIP3S0 0.999117
usar usar VMN0000 1
se se PP3CN000 1

para para SPS00 0.999103
controlar controlar VMN0000 1
distintos distinto AQ0MP0 1
tipos tipo NCMP000 1
de de SPS00 0.999984
fallos fallo NCMP000 0.916667
. . Fp 1

La el DA0FS0 0.972269
mejor mejor AQ0CS0 0.873665
estrategia estrategia NCFS000 1
para para SPS00 0.999103
controlar controlar VMN0000 1
gateways gateways AQ0CP0 1
averiados averiar VMP00PM 1
es ser VSIP3S0 1
que que CS 0.437483
nuestra nuestro DP1FSP 0.900485

implementación implementación NCFS000 1
TCP tcp NP00V00 1
/ / Fh 1
IP ip NP00O00 1
detecte detectar VMSP3S0 0.60529
las el DA0FP0 0.970954
rutas ruta NCFP000 1
que que PR0CN000 0.562517
no no RN 0.998134
tienen tener VMIP3P0 1
éxito éxito NCMS000 1
. . Fp 1

TCP tcp NP00O00 1
mantiene mantener VMIP3S0 1
varios varios DI0MP0 0.909722

contadores contador NCMP000 0.556736
que que PR0CN000 0.562517
permiten permitir VMIP3P0 1
a a SPS00 1
el el DA0MS0 1
software software NCMN000 1
detectar detectar VMN0000 1
cuándo cuándo PT000000 0.916667
una uno DI0FS0 0.951575
conexión conexión NCFS000 1
se se P00CN000 0.465639
ha haber VAIP3S0 0.976892
roto romper VMP00SM 0.953488
. . Fp 1

Cuando cuando CS 0.985595
esto este PD0NS000 1
ocurre ocurrir VMIP3S0 0.992958
, , Fc 1
se se P00CN000 0.465639
puede poder VMIP3S0 0.999117
marcar marcar VMN0000 1
esta este DD0FS0 0.986779
ruta ruta NCFS000 1
como como CS 0.999289
fallida fallir VMP00SF 1
y y CC 0.999962
volver volver VMN0000 1
a a SPS00 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803

por por SPS00 1
defecto defecto NCMS000 1
. . Fp 1

Una uno DI0FS0 0.951575
solución solución NCFS000 1
similar similar AQ0CS0 1
puede poder VMIP3S0 0.999117
usar usar VMN0000 1
se se PP3CN000 1
para para SPS00 0.999103
manejar manejar VMN0000 1
fallos fallo NCMP000 0.916667
en en SPS00 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803

por por SPS00 1
defecto defecto NCMS000 1
. . Fp 1

Si si CS 0.99954
configuramos configurar VMIP1P0 0.649988
dos 2 Z 0.991679
gateways gateways AQ0CP0 1
por por SPS00 1
defecto defecto NCMS000 1
, , Fc 1
entonces entonces RG 0.982684
el el DA0MS0 1
software software NCMN000 1

deberá deber VMIF3S0 1
ser ser VSN0000 0.940705
capaz capaz AQ0CS0 1
de de SPS00 0.999984
cambiar cambiar VMN0000 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803
cuando cuando CS 0.985595
las el DA0FP0 0.970954
conexiones conexión NCFP000 0.954545
en en SPS00 1
uno_de_ellos uno_de_ellos NP00G00 1

empiecen empezar VMM03P0 0.114107
a a SPS00 0.996023
fallar fallar VMN0000 1
. . Fp 1

Sin sin SPS00 1
embargo embargo NCMS000 0.973496
, , Fc 1
algunas alguno DI0FP0 0.764901
implementaciones implementación NCFP000 1
TCP tcp NP00O00 1
/ / Fh 1
IP ip NP00O00 1
no no RN 0.998134
pueden poder VMIP3P0 1
marcar marcar VMN0000 1

rutas ruta NCFP000 1
como como CS 0.999289
fallidas fallir VMP00PF 1
y y CC 0.999962
empezar empezar VMN0000 1
a a SPS00 0.996023
usar usar VMN0000 1
otras otro PI0FP000 0.265038
. . Fp 1

En en SPS00 1
particular particular AQ0CS0 0.788462
, , Fc 1
Berkeley_4.2_Unix berkeley_4.2_unix NP00SP0 1
no no RN 0.998134

lo lo PP3CNA00 0.271177
hace hacer VMIP3S0 1
; ; Fx 1
pero pero CC 0.999764
Berkeley berkeley NP00G00 1
4.3 4.3 Z 1
Unix unix NP00O00 1
sí sí RG 0.538663
, , Fc 1
lo el DA0NS0 0.457533
que que PR0CN000 0.562517
empieza empezar VMIP3S0 0.97619
a a SPS00 0.996023
hacer hacer VMN0000 1
se se PP3CN000 1
cada cada DI0CS0 1
vez vez NCFS000 1
más más RG 1
común común AQ0CS0 1
. . Fp 1

Hasta hasta SPS00 0.957698
implementaciones implementación NCFP000 1
de de SPS00 0.999984
Unix unix NP00O00 1
para para SPS00 0.999103
PC pc NP00G00 1
como como CS 0.999289
Linux linux NP00SP0 1
ya ya RG 0.999395
incorporan incorporar VMIP3P0 1
esta este DD0FS0 0.986779
posibilidad posibilidad NCFS000 1

( ( Fpa 1
Linux linux NP00SP0 1
en en SPS00 1
concreto concreto NCMS000 0.690203
puede poder VMIP3S0 0.999117
controlar controlar VMN0000 1
hasta hasta SPS00 0.957698
cuatro 4 Z 1
gateways gateways AQ0CP0 1
por por SPS00 1
defecto defecto NCMS000 1
) ) Fpt 1
. . Fp 1

5.4 5.4 Z 1
. . Fp 1

OTROS otro DI0MP0 0.569444
METODOS metodos NCMP000 1
PARA_QUE para_que NP00V00 1
LOS el DA0MP0 0.976481
HOSTS host NCMP000 1
ENCUENTREN encontrar VMSP3P0 0.96875
RUTAS ruta NCFP000 1
. . Fp 1

En en SPS00 1
tanto tanto RG 0.862252
en en SPS00 1
cuanto cuanto RG 0.716814
las el DA0FP0 0.970954
implementaciones implementación NCFP000 1
TCP tcp NP00O00 1
/ / Fh 1
IP ip NP00O00 1
manejan manejar VMIP3P0 1
caídas caer VMP00PF 0.564932
de de SPS00 0.999984
las el DA0FP0 0.970954
conexiones conexión NCFP000 0.954545

adecuadamente adecuadamente RG 1
, , Fc 1
estableciendo establecer VMG0000 1
una uno DI0FS0 0.951575
o o CC 0.999769
más más RG 1
rutas ruta NCFP000 1
por por SPS00 1
defecto defecto NCMS000 1
en en SPS00 1
el el DA0MS0 1
fichero fichero NCMS000 1
de de SPS00 0.999984

configuraciones configuración NCFP000 1
, , Fc 1
se se P00CN000 0.465639
produce producir VMIP3S0 0.991803
probablemente probablemente RG 1
la el DA0FS0 0.972269
foma foma NCFS000 0.304424
más más RG 1
simple simple AQ0CS0 0.994505
de de SPS00 0.999984
controlar controlar VMN0000 1
el el DA0MS0 1

enrutamiento enrutamiento NCMS000 1
. . Fp 1

No_obstante no_obstante CC 1
, , Fc 1
hay haber VMIP3S0 1
otras otro DI0FP0 0.734962
dos 2 Z 0.991679
técnicas técnica NCFP000 0.495146
de de SPS00 0.999984
enrutamiento enrutamiento NCMS000 1
dignas digno AQ0FP0 0.916667
de de SPS00 0.999984

consideración consideración NCFS000 1
para para SPS00 0.999103
algunos alguno DI0MP0 0.476266
casos caso NCMP000 1
especiales especial AQ0CP0 1
: : Fd 1

* * Fz 1
espiar espiar VMN0000 1
el el DA0MS0 1
protocolo_de_enrutamiento protocolo_de_enrutamiento NP00V00 1
, , Fc 1

* * Fz 1
usar usar VMN0000 1
un uno DI0MS0 0.987295
proxy_ARP proxy_arp NP00V00 1
. . Fp 1

5.4.1 5.4.1 Z 1
. . Fp 1

Espiar espiar VMN0000 1
el el DA0MS0 1
enrutamiento enrutamiento NCMS000 1
. . Fp 1

Los el DA0MP0 0.976481
gateways gateways AQ0CP0 1
, , Fc 1
por_regla_general por_regla_general RG 1
, , Fc 1
tienen tener VMIP3P0 1
un uno DI0MS0 0.987295
protocolo protocolo NCMS000 0.916667
especial especial AQ0CS0 1
que que PR0CN000 0.562517
usan usar VMIP3P0 1
entre entre SPS00 0.998082

ellos ellos PP3MP000 1
. . Fp 1

Hay haber VMIP3S0 1
que que CS 0.437483
aclarar aclarar VMN0000 1
que que CS 0.437483
el el DA0MS0 1
redireccionamiento redireccionamiento NCMS000 1
no_puede_ser no_puede_ser NP00V00 1
usado usar VMP00SM 1
por por SPS00 1
los el DA0MP0 0.976481

gateways gateways AQ0CP0 1
, , Fc 1
ya_que ya_que CS 1
éste este PD0MS000 1
es ser VSIP3S0 1
simplemente simplemente RG 1
el el DA0MS0 1
mecanismo mecanismo NCMS000 1
por_el por_el NP00SP0 1
cuál cuál PT0CS000 0.973684
ellos ellos PP3MP000 1
informan informar VMIP3P0 1
a a SPS00 0.996023

simples simple AQ0CP0 0.954545
hosts host NCMP000 1
que que PR0CN000 0.562517
tienen tener VMIP3P0 1
que que CS 0.437483
usar usar VMN0000 1
otro otro PI0MS000 0.387006
gateway gateway VMIP3S0 0.917803
. . Fp 1

Los el DA0MP0 0.976481
gateways gateways AQ0CP0 1
deben deber VMIP3P0 1
tener tener VMN0000 1
una uno DI0FS0 0.951575

visión visión NCFS000 1
completa completo AQ0FS0 0.962264
de de SPS00 0.999984
la_red la_red NP00G00 1
y y CC 0.999962
un uno DI0MS0 0.987295
método método NCMS000 1
para_para para_para NP00O00 1
calcular calcular VMN0000 1
la el DA0FS0 0.972269
ruta ruta NCFS000 1
óptima bueno AQSFS0 1
a a SPS00 0.996023
cada cada DI0CS0 1

subred subred NCFS000 1
. . Fp 1

Generalmente generalmente RG 1
, , Fc 1
los el DA0MP0 0.976481
gateways gateways AQ0CP0 1
mantienen mantener VMIP3P0 1
esta este DD0FS0 0.986779
visión visión NCFS000 1
mediante mediante SPS00 0.987805
el_intercambio el_intercambio NP00G00 1

de de SPS00 0.999984
información información NCFS000 1
entre entre SPS00 0.998082
ellos ellos PP3MP000 1
. . Fp 1

Hay haber VMIP3S0 1
varios varios DI0MP0 0.909722
protocolos protocolo NCMP000 1
distintos distinto AQ0MP0 1
de de SPS00 0.999984
enrutamiento enrutamiento NCMS000 1
para para SPS00 0.999103

este este DD0MS0 0.960092
propósito propósito NCMS000 1
. . Fp 1

Una uno DI0FS0 0.951575
alternativa alternativa NCFS000 0.822581
para_que para_que NP00V00 1
un uno DI0MS0 0.987295
ordenador ordenador NCMS000 0.98913
siga seguir VMSP1S0 0.396226
la_pista la_pista NP00O00 1
a a SPS00 0.996023
los el DA0MP0 0.976481

gateways gateways AQ0CP0 1
es ser VSIP3S0 1
escuchar escuchar VMN0000 1
los el DA0MP0 0.976481
mensajes mensaje NCMP000 1
que que PR0CN000 0.562517
se se P00CN000 0.465639
intercambian intercambiar VMIP3P0 1
entre entre SPS00 0.998082
ellos ellos PP3MP000 1
. . Fp 1

Hay haber VMIP3S0 1
software software NCMN000 1

capaz capaz AQ0CS0 1
de de SPS00 0.999984
hacer hacer VMN0000 1
esto este PD0NS000 1
para para SPS00 0.999103
la el DA0FS0 0.972269
mayoría mayoría NCFS000 1
de de SPS00 0.999984
los el DA0MP0 0.976481
protocolos protocolo NCMP000 1
. . Fp 1

Cuando cuando CS 0.985595
ejecutamos ejecutar VMIP1P0 0.625011
este este DD0MS0 0.960092

software software NCMN000 1
, , Fc 1
el el DA0MS0 1
ordenador ordenador NCMS000 0.98913
mantendrá mantener VMIF3S0 1
una uno DI0FS0 0.951575
visión visión NCFS000 1
completa completo AQ0FS0 0.962264
de de SPS00 0.999984
la_red la_red NP00G00 1
, , Fc 1
a_el_igual_que al_igual_que CS 1
los el DA0MP0 0.976481

gateways gateways AQ0CP0 1
. . Fp 1

Este este DD0MS0 0.960092
software software NCMN000 1
normalmente normalmente RG 1
está estar VAIP3S0 0.999201
diseñado diseñar VMP00SM 1
para para SPS00 0.999103
mantener mantener VMN0000 1
dinámicamente dinámicamente RG 1

las_tablas las_tablas NP00V00 1
de de SPS00 0.999984
enrutamiento enrutamiento NCMS000 1
de de SPS00 1
el el DA0MS0 1
ordenador ordenador NCMS000 0.98913
, , Fc 1
así así RG 0.998812
que que CS 0.437483
los el DA0MP0 0.976481
datagramas datagrama NCMP000 1
se se P00CN000 0.465639
enviarán enviar VMIF3P0 1

siempre siempre RG 1
a a SPS00 1
el el DA0MS0 1
gateway gateway VMIP3S0 0.917803
más más RG 1
adecuado adecuar VMP00SM 1
. . Fp 1

De_hecho de_hecho NP00SP0 1
, , Fc 1
el el DA0MS0 1
enrutamiento enrutamiento NCMS000 1
realizado realizar VMP00SM 1
es ser VSIP3S0 1

equivalente equivalente AQ0CS0 0.5
a a SPS00 0.996023
ejecutar ejecutar VMN0000 1
los el DA0MP0 0.976481
comandos comando NCMP000 1
Unix unix NP00O00 1
" " Fe 1
route route VMIP3S0 1
add add NCFS000 0.961424
" " Fe 1
y y CC 0.999962
" " Fe 1
route route VMIP3S0 1
delete dele NCMS00D 1
" " Fe 1
a a SPS00 0.996023
medida medida NCFS000 0.892157

que que CS 0.437483
la el DA0FS0 0.972269
topología topología NCFS000 1
cambia cambiar VMIP3S0 0.97619
. . Fp 1

El el DA0MS0 1
resultado resultado NCMS000 0.827869
suele soler VMIP3S0 0.968085
ser ser VSN0000 0.940705
una uno DI0FS0 0.951575
completa completo AQ0FS0 0.962264
tabla tabla NCFS000 1
de de SPS00 0.999984

enrutamiento enrutamiento NCMS000 1
, , Fc 1
en_lugar_de en_lugar_de SPS00 1
una uno DI0FS0 0.951575
con con SPS00 1
unas uno DI0FP0 0.937677
rutas ruta NCFP000 1
por por SPS00 1
defecto defecto NCMS000 1
. . Fp 1
( ( Fpa 1
Este este DD0MS0 0.960092
enfoque enfoque NCMS000 0.785714
asume asumir VMIP3S0 0.916667

que que CS 0.437483
los el DA0MP0 0.976481
gateways gateways AQ0CP0 1
mantienen mantener VMIP3P0 1
entre entre SPS00 0.998082
ellos ellos PP3MP000 1
una uno DI0FS0 0.951575
